unique_id;Date; Open;High;Low;Close;Adj;Close2;Volume
1;07-Sep-23;0.348;0.348;0.348;0.348;0.348;-;
1;06-Sep-23;0.352;0.352;0.352;0.352;0.352;-;
1;05-Sep-23;0.352;0.352;0.352;0.352;0.352;-;
1;04-Sep-23;0.35;0.35;0.35;0.35;0.35;-;
1;01-Sep-23;0.336;0.336;0.336;0.336;0.336;-;
1;31-Aug-23;0.342;0.342;0.342;0.342;0.342;-;
1;30-Aug-23;0.35;0.35;0.35;0.35;0.35;-;
1;29-Aug-23;0.348;0.348;0.348;0.348;0.348;-;
1;28-Aug-23;0.348;0.348;0.348;0.348;0.348;-;
1;25-Aug-23;0.348;0.348;0.348;0.348;0.348;-;
1;24-Aug-23;0.346;0.346;0.346;0.346;0.346;-;
1;23-Aug-23;0.348;0.348;0.348;0.348;0.348;-;
1;22-Aug-23;0.348;0.348;0.348;0.348;0.348;-;
1;21-Aug-23;0.35;0.35;0.35;0.35;0.35;-;
1;18-Aug-23;0.354;0.354;0.354;0.354;0.354;-;
1;17-Aug-23;0.356;0.356;0.356;0.356;0.356;85;
1;16-Aug-23;0.358;0.358;0.358;0.358;0.358;-;
1;15-Aug-23;0.366;0.366;0.366;0.366;0.366;-;
1;14-Aug-23;0.37;0.37;0.37;0.37;0.37;-;
1;11-Aug-23;0.364;0.364;0.364;0.364;0.364;-;
1;10-Aug-23;0.37;0.37;0.37;0.37;0.37;-;
1;09-Aug-23;0.39;0.39;0.39;0.39;0.39;850;
1;08-Aug-23;0.39;0.39;0.39;0.39;0.39;-;
1;07-Aug-23;0.39;0.39;0.39;0.39;0.39;-;
1;04-Aug-23;0.396;0.424;0.396;0.424;0.424;3;
1;03-Aug-23;0.394;0.394;0.394;0.394;0.394;-;
1;02-Aug-23;0.396;0.396;0.396;0.396;0.396;-;
1;01-Aug-23;0.404;0.404;0.404;0.404;0.404;-;
1;31-Jul-23;0.396;0.396;0.396;0.396;0.396;-;
1;28-Jul-23;0.396;0.396;0.396;0.396;0.396;-;
1;27-Jul-23;0.386;0.386;0.386;0.386;0.386;-;
1;26-Jul-23;0.39;0.39;0.39;0.39;0.39;-;
1;25-Jul-23;0.39;0.39;0.39;0.39;0.39;-;
1;24-Jul-23;0.38;0.38;0.38;0.38;0.38;-;
1;21-Jul-23;0.378;0.378;0.378;0.378;0.378;-;
1;20-Jul-23;0.374;0.374;0.374;0.374;0.374;-;
1;19-Jul-23;0.366;0.366;0.366;0.366;0.366;-;
1;18-Jul-23;0.366;0.366;0.366;0.366;0.366;-;
1;17-Jul-23;0.364;0.364;0.364;0.364;0.364;-;
1;14-Jul-23;0.37;0.37;0.37;0.37;0.37;-;
1;13-Jul-23;0.376;0.376;0.376;0.376;0.376;-;
1;12-Jul-23;0.37;0.37;0.37;0.37;0.37;-;
1;11-Jul-23;0.37;0.37;0.37;0.37;0.37;-;
1;10-Jul-23;0.366;0.366;0.364;0.364;0.364;40;
1;07-Jul-23;0.37;0.37;0.37;0.37;0.37;-;
1;06-Jul-23;0.376;0.376;0.376;0.376;0.376;-;
1;05-Jul-23;0.376;0.376;0.376;0.376;0.376;-;
1;04-Jul-23;0.366;0.366;0.366;0.366;0.366;-;
1;03-Jul-23;0.37;0.4;0.37;0.4;0.4;2.5;
1;30-Jun-23;0.372;0.372;0.372;0.372;0.372;-;
1;29-Jun-23;0.37;0.37;0.37;0.37;0.37;-;
1;28-Jun-23;0.37;0.37;0.37;0.37;0.37;-;
1;27-Jun-23;0.37;0.4;0.37;0.4;0.4;17.363;
1;26-Jun-23;0.372;0.372;0.372;0.372;0.372;-;
1;23-Jun-23;0.376;0.376;0.376;0.376;0.376;-;
1;22-Jun-23;0.38;0.38;0.38;0.38;0.38;-;
1;21-Jun-23;0.38;0.38;0.378;0.378;0.378;10;
1;20-Jun-23;0.378;0.378;0.378;0.378;0.378;-;
1;19-Jun-23;0.384;0.384;0.384;0.384;0.384;-;
1;16-Jun-23;0.39;0.39;0.39;0.39;0.39;-;
1;15-Jun-23;0.384;0.384;0.384;0.384;0.384;-;
1;14-Jun-23;0.4;0.4;0.4;0.4;0.4;-;
1;13-Jun-23;0.382;0.382;0.382;0.382;0.382;-;
1;12-Jun-23;0.38;0.38;0.38;0.38;0.38;-;
1;09-Jun-23;0.384;0.384;0.384;0.384;0.384;-;
1;08-Jun-23;0.394;0.394;0.394;0.394;0.394;-;
1;07-Jun-23;0.4;0.422;0.4;0.422;0.422;70;
1;06-Jun-23;0.4;0.4;0.4;0.4;0.4;-;
1;05-Jun-23;0.394;0.394;0.394;0.394;0.394;-;
1;02-Jun-23;0.376;0.376;0.376;0.376;0.376;2.5;
1;01-Jun-23;0.378;0.378;0.378;0.378;0.378;-;
1;31-May-23;0.388;0.388;0.388;0.388;0.388;-;
1;30-May-23;0.394;0.394;0.394;0.394;0.394;-;
1;29-May-23;0.388;0.388;0.388;0.388;0.388;-;
1;26-May-23;0.396;0.396;0.396;0.396;0.396;-;
1;25-May-23;0.396;0.396;0.396;0.396;0.396;-;
1;24-May-23;0.394;0.394;0.394;0.394;0.394;-;
1;23-May-23;0.382;0.382;0.382;0.382;0.382;-;
1;22-May-23;0.384;0.384;0.384;0.384;0.384;-;
1;19-May-23;0.386;0.386;0.386;0.386;0.386;-;
1;18-May-23;0.388;0.388;0.388;0.388;0.388;-;
1;17-May-23;0.388;0.388;0.388;0.388;0.388;-;
1;16-May-23;0.386;0.386;0.386;0.386;0.386;13;
1;15-May-23;0.406;0.406;0.406;0.406;-880,788;-;
1;12-May-23;0.406;0.406;0.406;0.406;-880,788;-;
1;11-May-23;0.414;0.414;0.414;0.414;-898,144;20;
1;10-May-23;0.418;0.418;0.418;0.418;-906,822;-;
1;09-May-23;0.42;0.42;0.42;0.42;-91,116;-;
1;08-May-23;0.418;0.418;0.418;0.418;-906,822;-;
1;05-May-23;0.412;0.412;0.412;0.412;-893,805;-;
1;04-May-23;0.416;0.416;0.416;0.416;-902,483;-;
1;03-May-23;0.412;0.412;0.412;0.412;-893,805;-;
1;02-May-23;0.416;0.416;0.416;0.416;-902,483;-;
1;28-Apr-23;0.412;0.412;0.412;0.412;-893,805;-;
1;27-Apr-23;0.4;0.42;0.4;0.42;-91,116;7;
1;26-Apr-23;0.4;0.4;0.4;0.4;-867,772;-;
1;25-Apr-23;0.4;0.42;0.4;0.42;-91,116;250;
1;24-Apr-23;0.392;0.41;0.392;0.41;-889,466;20;
1;21-Apr-23;0.392;0.392;0.392;0.392;-850,416;-;
1;20-Apr-23;0.394;0.394;0.394;0.394;-854,755;-;
1;19-Apr-23;0.394;0.394;0.394;0.394;-854,755;-;
1;18-Apr-23;0.392;0.424;0.392;0.42;-91,116;13.133;
1;17-Apr-23;0.384;0.398;0.384;0.398;-863,433;-;
1;14-Apr-23;0.386;0.386;0.386;0.386;-83.74;-;
1;13-Apr-23;0.38;0.38;0.38;0.38;-824,383;-;
1;12-Apr-23;0.386;0.386;0.382;0.384;-833,061;3.5;
1;11-Apr-23;0.388;0.388;0.388;0.388;-841,739;-;
1;06-Apr-23;0.386;0.386;0.386;0.386;-83.74;-;
1;05-Apr-23;0.398;0.398;0.398;0.398;-863,433;-;
1;04-Apr-23;0.398;0.398;0.398;0.398;-863,433;-;
1;03-Apr-23;0.402;0.402;0.402;0.402;-872,111;-;
1;31-Mar-23;0.396;0.396;0.394;0.394;-854,755;400;
1;30-Mar-23;0.388;0.422;0.388;0.422;-915,499;4.255;
1;29-Mar-23;0.384;0.384;0.384;0.384;-833,061;-;
1;28-Mar-23;0.38;0.38;0.38;0.38;-824,383;-;
1;27-Mar-23;0.386;0.386;0.386;0.386;-83.74;-;
1;24-Mar-23;0.374;0.374;0.374;0.374;-811,367;-;
1;23-Mar-23;0.372;0.372;0.372;0.372;-807,028;-;
1;22-Mar-23;0.372;0.372;0.372;0.372;-807,028;-;
1;21-Mar-23;0.37;0.37;0.37;0.37;-802,689;-;
1;20-Mar-23;0.368;0.368;0.368;0.368;-79,835;-;
1;17-Mar-23;0.372;0.372;0.372;0.372;-807,028;-;
1;16-Mar-23;0.35;0.35;0.35;0.35;-75.93;-;
1;15-Mar-23;0.358;0.358;0.358;0.358;-776,656;-;
1;14-Mar-23;0.356;0.356;0.356;0.356;-772,317;250;
1;13-Mar-23;0.364;0.364;0.364;0.364;-789,672;-;
1;10-Mar-23;0.376;0.376;0.376;0.376;-815,705;-;
1;09-Mar-23;0.374;0.374;0.374;0.374;-811,367;-;
1;08-Mar-23;0.376;0.376;0.376;0.376;-815,705;-;
1;07-Mar-23;0.386;0.386;0.386;0.386;-83.74;-;
1;06-Mar-23;0.404;0.404;0.404;0.404;-87,645;-;
1;03-Mar-23;0.406;0.406;0.406;0.406;-880,788;-;
1;02-Mar-23;0.406;0.406;0.406;0.406;-880,788;-;
1;01-Mar-23;0.41;0.41;0.41;0.41;-889,466;-;
1;28-Feb-23;0.404;0.404;0.404;0.404;-87,645;-;
1;27-Feb-23;0.398;0.398;0.398;0.398;-863,433;-;
1;24-Feb-23;0.41;0.41;0.41;0.41;-889,466;8;
1;23-Feb-23;0.41;0.41;0.41;0.41;-889,466;-;
1;22-Feb-23;0.41;0.41;0.41;0.41;-889,466;-;
1;21-Feb-23;0.41;0.41;0.41;0.41;-889,466;-;
1;20-Feb-23;0.41;0.41;0.41;0.41;-889,466;-;
1;17-Feb-23;0.41;0.41;0.41;0.41;-889,466;-;
1;16-Feb-23;0.412;0.412;0.412;0.412;-893,805;-;
1;15-Feb-23;0.418;0.418;0.418;0.418;-906,822;-;
1;14-Feb-23;0.45;0.45;0.45;0.45;-976,243;3;
1;13-Feb-23;0.424;0.424;0.424;0.424;-919,838;-;
1;10-Feb-23;0.424;0.424;0.424;0.424;-919,838;-;
1;09-Feb-23;0.428;0.428;0.428;0.428;-928,516;-;
1;08-Feb-23;0.434;0.434;0.434;0.434;-941,532;-;
1;07-Feb-23;0.432;0.432;0.432;0.432;-937,194;-;
1;06-Feb-23;0.432;0.432;0.432;0.432;-937,194;-;
1;03-Feb-23;0.44;0.44;0.44;0.44;-954,549;-;
1;02-Feb-23;0.442;0.442;0.442;0.442;-958,888;-;
1;01-Feb-23;0.45;0.45;0.45;0.45;-976,243;-;
1;31-Jan-23;0.44;0.44;0.44;0.44;-954,549;-;
1;30-Jan-23;0.434;0.434;0.434;0.434;-941,532;-;
1;27-Jan-23;0.44;0.44;0.44;0.44;-954,549;-;
1;26-Jan-23;0.432;0.432;0.432;0.432;-937,194;-;
1;25-Jan-23;0.434;0.434;0.434;0.434;-941,532;-;
1;24-Jan-23;0.444;0.444;0.444;0.444;-963,227;-;
1;23-Jan-23;0.448;0.448;0.448;0.448;-971,905;-;
1;20-Jan-23;0.444;0.444;0.444;0.444;-963,227;-;
1;19-Jan-23;0.442;0.442;0.442;0.442;-958,888;-;
1;18-Jan-23;0.444;0.46;0.444;0.46;-997,938;4;
1;17-Jan-23;0.454;0.454;0.454;0.454;-984,921;-;
1;16-Jan-23;0.44;0.44;0.44;0.44;-954,549;-;
1;13-Jan-23;0.436;0.436;0.436;0.436;-945,871;-;
1;12-Jan-23;0.43;0.43;0.43;0.43;-932,855;-;
1;11-Jan-23;0.424;0.456;0.424;0.456;-98,926;2;
1;10-Jan-23;0.422;0.422;0.422;0.422;-915,499;-;
1;09-Jan-23;0.424;0.43;0.424;0.43;-932,855;500;
1;06-Jan-23;0.43;0.462;0.43;0.462;-1,002,277;5.912;
1;05-Jan-23;0.422;0.422;0.422;0.422;-915,499;-;
1;04-Jan-23;0.436;0.436;0.436;0.436;-945,871;-;
1;03-Jan-23;0.412;0.412;0.412;0.412;-893,805;-;
1;02-Jan-23;0.41;0.41;0.41;0.41;-889,466;-;
1;30-Dec-22;0.416;0.416;0.412;0.412;-893,805;6;
1;29-Dec-22;0.414;0.414;0.414;0.414;-898,144;-;
1;28-Dec-22;0.414;0.414;0.414;0.414;-898,144;-;
1;27-Dec-22;0.416;0.416;0.416;0.416;-902,483;-;
1;23-Dec-22;0.412;0.412;0.412;0.412;-893,805;-;
1;22-Dec-22;0.424;0.424;0.424;0.424;-919,838;-;
1;21-Dec-22;0.424;0.424;0.424;0.424;-919,838;-;
1;20-Dec-22;0.42;0.42;0.42;0.42;-91,116;-;
1;19-Dec-22;0.43;0.43;0.43;0.43;-932,855;-;
1;16-Dec-22;0.432;0.432;0.432;0.432;-937,194;-;
1;15-Dec-22;0.424;0.424;0.424;0.424;-919,838;-;
1;14-Dec-22;0.424;0.424;0.424;0.424;-919,838;-;
1;13-Dec-22;0.426;0.426;0.426;0.426;-924,177;-;
1;12-Dec-22;0.428;0.428;0.428;0.428;-928,516;-;
1;09-Dec-22;0.424;0.424;0.424;0.424;-919,838;-;
1;08-Dec-22;0.44;0.44;0.44;0.44;-954,549;-;
1;07-Dec-22;0.42;0.42;0.42;0.42;-91,116;-;
1;06-Dec-22;0.436;0.436;0.436;0.436;-945,871;-;
1;05-Dec-22;0.448;0.448;0.448;0.448;-971,905;-;
1;02-Dec-22;0.444;0.474;0.444;0.474;-102,831;6.547;
1;01-Dec-22;0.438;0.438;0.438;0.438;-95,021;-;
1;30-Nov-22;0.432;0.432;0.432;0.432;-937,194;-;
1;29-Nov-22;0.436;0.436;0.436;0.436;-945,871;-;
1;28-Nov-22;0.424;0.424;0.424;0.424;-919,838;-;
1;25-Nov-22;0.422;0.422;0.422;0.422;-915,499;-;
1;24-Nov-22;0.424;0.424;0.424;0.424;-919,838;-;
1;23-Nov-22;0.432;0.47;0.432;0.47;-1,019,632;33.9;
1;22-Nov-22;0.422;0.422;0.422;0.422;-915,499;-;
1;21-Nov-22;0.42;0.47;0.42;0.468;-1,015,293;8.6;
1;18-Nov-22;0.42;0.42;0.42;0.42;-91,116;-;
1;17-Nov-22;0.45;0.45;0.45;0.45;-976,243;1.45;
1;16-Nov-22;0.45;0.464;0.45;0.464;-1,006,615;5.3;
1;15-Nov-22;0.45;0.472;0.45;0.472;-1,023,971;4.245;
1;14-Nov-22;0.444;0.472;0.444;0.472;-1,023,971;40;
1;11-Nov-22;0.45;0.45;0.45;0.45;-976,243;-;
1;10-Nov-22;0.438;0.438;0.438;0.438;-95,021;-;
1;09-Nov-22;0.444;0.444;0.444;0.444;-963,227;-;
1;08-Nov-22;0.432;0.432;0.432;0.432;-937,194;-;
1;07-Nov-22;0.45;0.45;0.45;0.45;-976,243;-;
1;04-Nov-22;0.418;0.418;0.418;0.418;-906,822;-;
1;03-Nov-22;0.414;0.414;0.414;0.414;-898,144;-;
1;02-Nov-22;0.416;0.416;0.416;0.416;-902,483;-;
1;01-Nov-22;0.408;0.408;0.408;0.408;-885,127;-;
1;31-Oct-22;0.406;0.406;0.406;0.406;-880,788;-;
1;28-Oct-22;0.394;0.394;0.394;0.394;-854,755;-;
1;27-Oct-22;0.402;0.402;0.402;0.402;-872,111;-;
1;26-Oct-22;0.42;0.42;0.42;0.42;-91,116;-;
1;25-Oct-22;0.428;0.434;0.428;0.434;-941,532;5.98;
1;24-Oct-22;0.428;0.428;0.428;0.428;-928,516;-;
1;21-Oct-22;0.428;0.428;0.428;0.428;-928,516;-;
1;20-Oct-22;0.436;0.436;0.436;0.436;-945,871;-;
1;19-Oct-22;0.434;0.434;0.434;0.434;-941,532;-;
1;18-Oct-22;0.426;0.426;0.426;0.426;-924,177;-;
1;17-Oct-22;0.42;0.42;0.42;0.42;-91,116;-;
1;14-Oct-22;0.424;0.424;0.424;0.424;-919,838;-;
1;13-Oct-22;0.43;0.43;0.43;0.43;-932,855;-;
1;12-Oct-22;0.434;0.434;0.434;0.434;-941,532;-;
1;11-Oct-22;0.436;0.436;0.436;0.436;-945,871;-;
1;10-Oct-22;0.45;0.45;0.45;0.45;-976,243;3;
1;07-Oct-22;0.438;0.438;0.438;0.438;-95,021;-;
1;06-Oct-22;0.434;0.434;0.434;0.434;-941,532;-;
1;05-Oct-22;0.434;0.434;0.432;0.432;-937,194;3;
1;04-Oct-22;0.42;0.452;0.42;0.452;-980,582;4.424;
1;03-Oct-22;0.41;0.41;0.41;0.41;-889,466;-;
1;30-Sep-22;0.404;0.404;0.404;0.404;-87,645;-;
1;29-Sep-22;0.408;0.408;0.408;0.408;-885,127;-;
1;28-Sep-22;0.43;0.446;0.408;0.408;-885,127;11;
1;27-Sep-22;0.422;0.422;0.422;0.422;-915,499;-;
1;26-Sep-22;0.422;0.422;0.422;0.422;-915,499;-;
1;23-Sep-22;0.43;0.43;0.43;0.43;-932,855;-;
1;22-Sep-22;0.43;0.444;0.43;0.444;-963,227;500;
1;21-Sep-22;0.418;0.42;0.418;0.42;-91,116;3.03;
1;20-Sep-22;0.422;0.422;0.422;0.422;-915,499;-;
1;19-Sep-22;0.422;0.422;0.422;0.422;-915,499;-;
1;16-Sep-22;0.418;0.418;0.418;0.418;-906,822;-;
1;15-Sep-22;0.43;0.43;0.43;0.43;-932,855;-;
1;14-Sep-22;0.44;0.44;0.44;0.434;-941,532;-;
1;13-Sep-22;0.434;0.434;0.434;0.42;-91,116;-;
1;12-Sep-22;0.42;0.42;0.42;0.42;-91,116;-;
1;09-Sep-22;0.404;0.404;0.404;0.404;-87,645;-;
1;08-Sep-22;0.406;0.406;0.406;0.406;-880,788;-;
1;07-Sep-22;0.406;0.406;0.406;0.406;-880,788;-;
1;06-Sep-22;0.404;0.404;0.404;0.404;-87,645;-;
1;05-Sep-22;0.39;0.39;0.39;0.39;-846,077;-;
1;02-Sep-22;0.366;0.366;0.366;0.366;-794,011;-;
1;01-Sep-22;0.39;0.39;0.39;0.39;-846,077;5;
1;31-Aug-22;0.39;0.41;0.39;0.41;-889,466;3.502;
1;30-Aug-22;0.386;0.386;0.386;0.386;-83.74;-;
1;29-Aug-22;0.394;0.394;0.394;0.394;-854,755;-;
1;26-Aug-22;0.402;0.402;0.4;0.4;-867,772;20;
1;25-Aug-22;0.404;0.404;0.404;0.404;-87,645;-;
1;24-Aug-22;0.408;0.408;0.408;0.408;-885,127;-;
1;23-Aug-22;0.414;0.414;0.414;0.414;-898,144;-;
1;22-Aug-22;0.406;0.406;0.406;0.406;-880,788;-;
1;19-Aug-22;0.416;0.416;0.416;0.416;-902,483;-;
1;18-Aug-22;0.408;0.408;0.408;0.408;-885,127;-;
1;17-Aug-22;0.42;0.42;0.42;0.42;-91,116;-;
1;16-Aug-22;0.42;0.42;0.42;0.42;-91,116;-;
1;15-Aug-22;0.438;0.438;0.438;0.438;-95,021;-;
1;12-Aug-22;0.442;0.47;0.442;0.47;-1,019,632;1.5;
1;11-Aug-22;0.428;0.428;0.428;0.428;-928,516;-;
1;10-Aug-22;0.424;0.424;0.424;0.424;-919,838;-;
1;09-Aug-22;0.424;0.43;0.42;0.42;-91,116;40;
1;08-Aug-22;0.39;0.39;0.39;0.39;-846,077;-;
1;05-Aug-22;0.386;0.386;0.386;0.386;-83.74;-;
1;04-Aug-22;0.392;0.392;0.388;0.388;-841,739;100;
1;03-Aug-22;0.39;0.39;0.39;0.39;-846,077;-;
1;02-Aug-22;0.388;0.388;0.388;0.388;-841,739;-;
1;01-Aug-22;0.398;0.42;0.398;0.42;-91,116;999;
1;29-Jul-22;0.386;0.386;0.386;0.386;-83.74;-;
1;28-Jul-22;0.386;0.386;0.386;0.386;-83.74;-;
1;27-Jul-22;0.354;0.354;0.354;0.354;-767,978;-;
1;26-Jul-22;0.354;0.354;0.354;0.354;-767,978;-;
1;25-Jul-22;0.35;0.35;0.35;0.35;-75.93;-;
1;22-Jul-22;0.344;0.344;0.344;0.344;-746,284;-;
1;21-Jul-22;0.318;0.318;0.318;0.318;-689,879;-;
1;20-Jul-22;0.324;0.324;0.324;0.324;-702,895;-;
1;19-Jul-22;0.312;0.312;0.312;0.312;-676,862;-;
1;18-Jul-22;0.312;0.312;0.312;0.312;-676,862;-;
1;15-Jul-22;0.308;0.308;0.308;0.308;-668,184;-;
1;14-Jul-22;0.32;0.32;0.32;0.32;-694,217;-;
1;13-Jul-22;0.324;0.324;0.324;0.324;-702,895;-;
1;12-Jul-22;0.326;0.326;0.326;0.326;-707,234;-;
1;11-Jul-22;0.328;0.328;0.328;0.328;-711,573;-;
1;08-Jul-22;0.33;0.33;0.33;0.33;-715,912;-;
1;07-Jul-22;0.324;0.348;0.324;0.348;-754,961;114;
1;06-Jul-22;0.328;0.328;0.328;0.328;-711,573;-;
1;05-Jul-22;0.334;0.334;0.334;0.334;-724,589;-;
1;04-Jul-22;0.332;0.332;0.332;0.332;-720,251;-;
1;01-Jul-22;0.336;0.336;0.336;0.336;-728,928;-;
1;30-Jun-22;0.34;0.34;0.34;0.34;-737,606;-;
1;29-Jun-22;0.356;0.356;0.35;0.35;-75.93;100;
1;28-Jun-22;0.352;0.352;0.352;0.352;-763,639;-;
1;27-Jun-22;0.362;0.362;0.362;0.362;-785,333;2.35;
1;24-Jun-22;0.38;0.38;0.38;0.38;-824,383;-;
1;23-Jun-22;0.388;0.388;0.388;0.388;-841,739;1.25;
1;22-Jun-22;0.422;0.422;0.422;0.422;-915,499;-;
1;21-Jun-22;0.43;0.43;0.43;0.43;-932,855;-;
1;20-Jun-22;0.42;0.43;0.42;0.43;-932,855;115;
1;17-Jun-22;0.45;0.45;0.45;0.45;-976,243;4.694;
1;16-Jun-22;0.45;0.48;0.45;0.48;-1,041,326;42;
1;15-Jun-22;0.426;0.466;0.426;0.466;-1,010,954;2.222;
1;14-Jun-22;0.444;0.444;0.444;0.444;-963,227;-;
1;13-Jun-22;0.446;0.446;0.446;0.446;-967,566;-;
1;10-Jun-22;0.466;0.466;0.466;0.466;-1,010,954;-;
1;09-Jun-22;0.468;0.468;0.468;0.468;-1,015,293;-;
1;08-Jun-22;0.456;0.456;0.456;0.456;-98,926;-;
1;07-Jun-22;0.482;0.482;0.482;0.482;-1,045,665;-;
1;06-Jun-22;0.464;0.464;0.464;0.464;-1,006,615;-;
1;03-Jun-22;0.482;0.482;0.482;0.482;-1,045,665;-;
1;02-Jun-22;0.51;0.51;0.51;0.51;-1,106,409;-;
1;01-Jun-22;0.515;0.515;0.515;0.515;-1,117,256;-;
1;31-May-22;0.486;0.515;0.486;0.515;-1,117,256;20;
1;30-May-22;0.486;0.51;0.486;0.51;-1,106,409;2.501;
1;27-May-22;0.458;0.458;0.458;0.458;-993,599;-;
1;26-May-22;0.472;0.472;0.472;0.472;-1,023,971;-;
1;25-May-22;0.472;0.472;0.47;0.47;-1,019,632;200;
1;24-May-22;0.492;0.492;0.492;0.492;-1,067,359;-;
1;23-May-22;0.488;0.515;0.488;0.505;-1,095,562;5;
1;20-May-22;0.505;0.505;0.505;0.505;-1,095,562;-;
1;19-May-22;0.466;0.466;0.466;0.466;-1,010,954;-;
1;18-May-22;0.44;0.44;0.44;0.44;-954,549;-;
1;17-May-22;0.442;0.442;0.442;0.442;-958,888;-;
1;16-May-22;0.44;0.44;0.44;0.44;-954,549;-;
1;13-May-22;0.444;0.47;0.444;0.47;-1,019,632;500;
1;12-May-22;0.418;0.43;0.408;0.43;-932,855;5.259;
1;11-May-22;0.436;0.444;0.436;0.444;-963,227;119;
1;10-May-22;0.42;0.42;0.42;0.42;-91,116;-;
1;09-May-22;0.46;0.46;0.46;0.46;-997,938;-;
1;06-May-22;0.464;0.464;0.464;0.464;-1,006,615;-;
1;05-May-22;0.46;0.49;0.46;0.49;-1,063,021;2.586;
1;04-May-22;0.45;0.45;0.45;0.45;-976,243;-;
1;03-May-22;0.466;0.466;0.466;0.466;-1,010,954;-;
1;02-May-22;0.464;0.464;0.464;0.464;-1,006,615;-;
1;29-Apr-22;0.464;0.464;0.464;0.464;-1,006,615;-;
1;28-Apr-22;0.47;0.47;0.47;0.47;-1,019,632;-;
1;27-Apr-22;0.448;0.45;0.448;0.45;-976,243;2;
1;26-Apr-22;0.442;0.444;0.442;0.444;-963,227;6.218;
1;25-Apr-22;0.486;0.486;0.486;0.486;-1,054,343;-;
1;22-Apr-22;0.492;0.51;0.486;0.486;-1,054,343;44.984;
1;21-Apr-22;0.535;0.535;0.535;0.535;-1,160,645;2;
1;20-Apr-22;0.53;0.565;0.53;0.53;-1,149,798;12.09;
1;19-Apr-22;0.54;0.54;0.54;0.54;-1,171,492;-;
1;14-Apr-22;0.496;0.496;0.496;0.496;-1,076,037;-;
1;13-Apr-22;0.46;0.49;0.46;0.49;-1,063,021;100;
1;12-Apr-22;0.444;0.444;0.444;0.444;-963,227;-;
1;11-Apr-22;0.446;0.446;0.446;0.446;-967,566;-;
1;08-Apr-22;0.46;0.47;0.46;0.47;-1,019,632;1.5;
1;07-Apr-22;0.442;0.476;0.442;0.474;-102,831;35.471;
1;06-Apr-22;0.428;0.46;0.428;0.444;-963,227;1.5;
1;05-Apr-22;0.426;0.426;0.426;0.426;-924,177;-;
1;04-Apr-22;0.422;0.458;0.422;0.428;-928,516;12.9;
1;01-Apr-22;0.426;0.426;0.426;0.426;-924,177;-;
1;31-Mar-22;0.4;0.434;0.4;0.404;-87,645;15.974;
1;30-Mar-22;0.402;0.404;0.402;0.404;-87,645;1.9;
1;29-Mar-22;0.408;0.408;0.408;0.408;-885,127;-;
1;28-Mar-22;0.4;0.4;0.4;0.4;-867,772;-;
1;25-Mar-22;0.416;0.43;0.416;0.43;-932,855;1.25;
1;24-Mar-22;0.39;0.41;0.39;0.41;-889,466;70;
1;23-Mar-22;0.386;0.402;0.386;0.402;-872,111;8.5;
1;22-Mar-22;0.376;0.378;0.36;0.378;-820,044;52.5;
1;21-Mar-22;0.348;0.378;0.348;0.378;-820,044;4;
1;18-Mar-22;0.348;0.348;0.348;0.348;-754,961;-;
1;17-Mar-22;0.342;0.342;0.342;0.342;-741,945;-;
1;16-Mar-22;0.338;0.338;0.338;0.338;-733,267;-;
1;15-Mar-22;0.36;0.36;0.36;0.36;-780,995;-;
1;14-Mar-22;0.35;0.35;0.35;0.35;-75.93;-;
1;11-Mar-22;0.376;0.376;0.376;0.376;-815,705;-;
1;10-Mar-22;0.38;0.408;0.38;0.408;-885,127;5.975;
1;09-Mar-22;0.376;0.414;0.376;0.414;-898,144;5;
1;08-Mar-22;0.402;0.406;0.402;0.406;-880,788;26.218;
1;07-Mar-22;0.362;0.376;0.362;0.376;-815,705;20;
1;04-Mar-22;0.322;0.322;0.322;0.322;-698,556;-;
1;03-Mar-22;0.314;0.314;0.314;0.314;-681,201;-;
1;02-Mar-22;0.318;0.318;0.318;0.318;-689,879;-;
1;01-Mar-22;0.316;0.316;0.316;0.316;-68,554;-;
1;28-Feb-22;0.32;0.35;0.32;0.35;-75.93;425;
1;25-Feb-22;0.318;0.318;0.318;0.318;-689,879;-;
1;24-Feb-22;0.294;0.294;0.294;0.294;-637,812;-;
1;23-Feb-22;0.29;0.29;0.29;0.29;-629,135;-;
1;22-Feb-22;0.29;0.29;0.29;0.29;-629,135;-;
1;21-Feb-22;0.284;0.284;0.284;0.284;-616,118;-;
1;18-Feb-22;0.284;0.284;0.284;0.284;-616,118;-;
1;17-Feb-22;0.276;0.276;0.276;0.276;-598,763;-;
1;16-Feb-22;0.276;0.276;0.276;0.276;-598,763;-;
1;15-Feb-22;0.274;0.274;0.274;0.274;-594,424;-;
1;14-Feb-22;0.274;0.274;0.274;0.274;-594,424;-;
1;11-Feb-22;0.28;0.28;0.28;0.28;-60,744;-;
1;10-Feb-22;0.278;0.278;0.278;0.278;-603,101;-;
1;09-Feb-22;0.272;0.272;0.272;0.272;-590,085;-;
1;08-Feb-22;0.268;0.268;0.268;0.268;-581,407;-;
1;07-Feb-22;0.27;0.27;0.27;0.27;-585,746;-;
1;04-Feb-22;0.27;0.27;0.27;0.27;-585,746;-;
1;03-Feb-22;0.29;0.29;0.29;0.29;-629,135;500;
1;02-Feb-22;0.29;0.29;0.29;0.29;-629,135;-;
